Band,wavelength,efficiency
8,15.8776,0.151387186105877
8,15.8917,0.151129782125903
8,15.9058,0.15085330429921
8,15.9199,0.150559419221646
8,15.934,0.15026551509894
8,15.9481,0.149985321689691
8,15.9622,0.149731104703436
8,15.9763,0.14950052286843
8,15.9904,0.14929390002641
8,16.0045,0.149162074613495
8,16.0186,0.149179752236345
8,16.0327,0.14917932527638
8,16.0468,0.149154793947317
8,16.0609,0.149099965519918
8,16.075,0.149011571196864
8,16.0891,0.14890944180252
8,16.1032,0.148797705203258
8,16.1173,0.148687555731682
8,16.1314,0.148582515715135
8,16.1455,0.148487175566488
8,16.1596,0.148402843243873
8,16.1737,0.148329104208292
8,16.1878,0.148264840518959
8,16.2019,0.148210773907376
8,16.216,0.14816466905848
8,16.2301,0.148132862214463
8,16.2442,0.148111033564824
8,16.2583,0.148096031026279
8,16.2724,0.148088277819689
8,16.2865,0.148082622610541
8,16.3006,0.148079044476049
8,16.3147,0.148068939611719
8,16.3288,0.148061706973485
8,16.3429,0.148050304608266
8,16.357,0.148037089036691
8,16.3711,0.148024681296427
8,16.3852,0.148008508026772
8,16.3993,0.147992076599382
8,16.4134,0.147968994153847
8,16.4275,0.147948144657522
8,16.4416,0.147918302366845
8,16.4557,0.147889099517454
8,16.4698,0.14785661728032
8,16.4839,0.147821953284292
8,16.498,0.147784508998668
8,16.5121,0.147819575452626
8,16.5262,0.147859438499978
8,16.5403,0.147884585172075
8,16.5544,0.147905429451914
8,16.5685,0.147918193757518
8,16.5826,0.147928854772256
8,16.5967,0.147939009704099
8,16.6108,0.147965856735722
8,16.6249,0.148006794559394
8,16.639,0.148079470585581
8,16.6531,0.148173572775601
8,16.6672,0.148293816142729
8,16.6813,0.148436426481207
8,16.6954,0.148590669624219
8,16.7095,0.148749069366779
8,16.7236,0.148895890080844
8,16.7377,0.149029903779306
8,16.7518,0.149140348561054
8,16.7659,0.149222093372031
8,16.78,0.149276932658885
8,16.7941,0.149299167605554
8,16.8082,0.149302633932669
8,16.8223,0.149285013425883
8,16.8364,0.149262104781078
8,16.8505,0.149244736043227
8,16.8646,0.14923944899886
8,16.8787,0.149275358941785
8,16.8928,0.149350291246031
8,16.9069,0.149476505431573
8,16.921,0.149653705453643
8,16.9351,0.149866096420747
8,16.9492,0.150100667021674
8,16.9633,0.150336678867992
8,16.9774,0.150563614869469
8,16.9915,0.150762259934819
8,17.0056,0.150859019949056
8,17.0197,0.150813471284092
8,17.0338,0.150748392369034
8,17.0479,0.150671732969058
8,17.062,0.150591804432428
8,17.0761,0.150519100328317
8,17.0902,0.150453024926296
8,17.1043,0.150393568778839
8,17.1184,0.150332741793961
8,17.1325,0.150271081618477
8,17.1466,0.150202732376055
8,17.1607,0.15012687595089
8,17.1748,0.150046655843382
8,17.1889,0.149967607838974
8,17.203,0.149895294073557
8,17.2171,0.149834729611228
8,17.2312,0.149790641537384
8,17.2453,0.149757908230187
8,17.2594,0.14973246643532
8,17.2735,0.149714535791624
8,17.2876,0.149693345383296
8,17.3017,0.149669564670938
8,17.3158,0.149638671333706
8,17.3299,0.14960674658433
8,17.344,0.149585504585001
8,17.3581,0.149564127895743
8,17.3722,0.149557761031772
8,17.3863,0.14956241893428
8,17.4004,0.149576339703489
8,17.4145,0.149598332449597
8,17.4286,0.149613765718702
8,17.4427,0.149621165308495
8,17.4568,0.149606867539345
8,17.4709,0.149568844264591
8,17.485,0.149508871625458
8,17.4991,0.149416501785354
8,17.5132,0.149227961935679
8,17.5273,0.149021374528222
8,17.5414,0.148810602250853
8,17.5555,0.148612115271392
8,17.5696,0.148425166938014
8,17.5837,0.148266524007878
8,17.5978,0.148131789277825
8,17.6119,0.148029605605495
8,17.626,0.14796961372336
8,17.6401,0.147921516232645
8,17.6542,0.147899570949503
8,17.6683,0.147884299356274
8,17.6824,0.147868979254421
8,17.6965,0.147844545945575
8,17.7106,0.14779884293052
8,17.7247,0.147733157780371
8,17.7388,0.147638673218899
8,17.7529,0.14751314255652
8,17.767,0.147370891839623
8,17.7811,0.147201283722529
8,17.7952,0.147017486260708
8,17.8093,0.146818958533916
8,17.8234,0.146615365625547
8,17.8375,0.146409421166789
8,17.8516,0.146200223824539
8,17.8657,0.145987737963269
8,17.8798,0.145777425818245
8,17.8939,0.145566884430861
8,17.908,0.145352579380432
8,17.9221,0.145139189121906
8,17.9362,0.144930677074568
8,17.9503,0.144726475578346
8,17.9644,0.144534550757285
8,17.9785,0.144351626874108
8,17.9926,0.144185869443077
8,18.0067,0.144096934129806
8,18.0208,0.144084270298167
8,18.0349,0.144083383522777
8,18.049,0.144094180591728
8,18.0631,0.144093782438917
8,18.0772,0.144089967092222
8,18.0913,0.144072537688063
8,18.1054,0.144036907537956
8,18.1195,0.143986971232129
8,18.1336,0.143920490432707
8,18.1477,0.143835174489658
8,18.1618,0.143743388316772
8,18.1759,0.143640626688721
8,18.19,0.143527413221687
8,18.20,0.00000
9,17.64,0.00000
9,17.65,0.0325408428114926
9,17.6673,0.0325006336302435
9,17.6846,0.0324570066053176
9,17.7019,0.0324076986725714
9,17.7192,0.032347868485979
9,17.7365,0.0322794756724906
9,17.7538,0.0322018902053347
9,17.7711,0.0321165062038462
9,17.7884,0.0320277730188227
9,17.8057,0.0319367935436034
9,17.823,0.0318408935703499
9,17.8403,0.0317458353413503
9,17.8576,0.0316490543400927
9,17.8749,0.0315503586992865
9,17.8922,0.031447839879956
9,17.9095,0.0313474785818459
9,17.9268,0.0312492216134384
9,17.9441,0.0311511475189746
9,17.9614,0.0310606361817723
9,17.9787,0.0309750700467245
9,17.996,0.0308912914511953
9,18.0133,0.0308373498239165
9,18.0306,0.0307899435749179
9,18.0479,0.0307410520701161
9,18.0652,0.0306847390002707
9,18.0825,0.0306257691123857
9,18.0998,0.0305607440602181
9,18.1171,0.0304886835383192
9,18.1344,0.0304167984703753
9,18.1517,0.0303453590333556
9,18.169,0.0302760887058206
9,18.1863,0.0302083350713557
9,18.2036,0.0301488034623069
9,18.2209,0.0300954391086718
9,18.2382,0.0300464815176288
9,18.2555,0.0300089062677423
9,18.2728,0.0299805877893371
9,18.2901,0.0299684375526109
9,18.3074,0.0299723056335528
9,18.3247,0.0299940325554084
9,18.342,0.0300367199065342
9,18.3593,0.0300857009278754
9,18.3766,0.0301427114344657
9,18.3939,0.0301939847739286
9,18.4112,0.0302427991589925
9,18.4285,0.0302716446078786
9,18.4458,0.0302858323818624
9,18.4631,0.0302839961586727
9,18.4804,0.0302661910168937
9,18.4977,0.0302374199603574
9,18.515,0.0301409836979328
9,18.5323,0.0300290182763365
9,18.5496,0.0299146521922585
9,18.5669,0.029801433773983
9,18.5842,0.0296882175958809
9,18.6015,0.029582678215738
9,18.6188,0.0294829860139632
9,18.6361,0.029391694237823
9,18.6534,0.0293091305246928
9,18.6707,0.0292352597176979
9,18.688,0.0291698296936955
9,18.7053,0.0291084653415767
9,18.7226,0.029050810888941
9,18.7399,0.0289924494917417
9,18.7572,0.028934310092889
9,18.7745,0.0288691015217952
9,18.7918,0.0287985840260681
9,18.8091,0.0287204293313689
9,18.8264,0.0286339952277561
9,18.8437,0.0285365676244551
9,18.861,0.0284282366614689
9,18.8783,0.0283002161270685
9,18.8956,0.0281584031316827
9,18.9129,0.0280014637360393
9,18.9302,0.0278235668549202
9,18.9475,0.0276511960875133
9,18.9648,0.027477744884586
9,18.9821,0.0273203137805949
9,18.9994,0.0271887053792504
9,19.0167,0.027125632012418
9,19.034,0.0270963552687643
9,19.0513,0.0270848279142649
9,19.0686,0.0270923874225465
9,19.0859,0.0270998748123379
9,19.1032,0.0271018734464706
9,19.1205,0.0270841317219733
9,19.1378,0.0270374211795733
9,19.1551,0.0269602045271889
9,19.1724,0.0268495979286932
9,19.1897,0.026710899350444
9,19.207,0.0265511453460512
9,19.2243,0.0263645222028682
9,19.2416,0.0261897132388167
9,19.2589,0.0260165626826604
9,19.2762,0.0258648603459735
9,19.2935,0.0257460889773784
9,19.3108,0.0256651996973939
9,19.3281,0.0256263569457996
9,19.3454,0.0256211317066667
9,19.3627,0.0256516753659221
9,19.38,0.0257057995231561
9,19.3973,0.0257653481696578
9,19.4146,0.0258261274242169
9,19.4319,0.0258694993114162
9,19.4492,0.0259015290330633
9,19.4665,0.0259026436950698
9,19.4838,0.0258795651816985
9,19.5011,0.0258365877172286
9,19.5184,0.0258108597117846
9,19.5357,0.0257702816887504
9,19.553,0.0257159995965051
9,19.5703,0.0256445981777064
9,19.5876,0.0255664812374005
9,19.6049,0.0254769182205018
9,19.6222,0.0253685932025196
9,19.6395,0.0252551957639649
9,19.6568,0.0251326860662247
9,19.6741,0.0249924749144918
9,19.6914,0.024858633853472
9,19.7087,0.0247221231218198
9,19.726,0.0245822215717474
9,19.7433,0.0244567260751118
9,19.7606,0.0243401673524723
9,19.7779,0.0242360627240621
9,19.7952,0.0241393804539466
9,19.8125,0.0240675097516754
9,19.8298,0.0240129539463732
9,19.8471,0.0239823444149124
9,19.8644,0.0239799058705386
9,19.8817,0.0240042596790756
9,19.899,0.02406333579512
9,19.9163,0.0241442541249071
9,19.9336,0.02424447589204
9,19.9509,0.0243628105723144
9,19.9682,0.0244835717151717
9,19.9855,0.024597538249618
9,20.0028,0.0246912405758623
9,20.0201,0.0247612531889121
9,20.0374,0.0248007422976061
9,20.0547,0.0248067322133931
9,20.072,0.0247812695584912
9,20.0893,0.0247354880885119
9,20.1066,0.0246662855201077
9,20.1239,0.024587536549581
9,20.1412,0.024495083186105
9,20.1585,0.0244046002231372
9,20.1758,0.0243176496639089
9,20.1931,0.0242278368032309
9,20.2104,0.0241524222216485
9,20.2277,0.0240843746655037
9,20.245,0.0240294523191294
9,20.2623,0.0239864922560527
9,20.2796,0.0239623272398736
9,20.2969,0.0239585689063361
9,20.3142,0.0239748579921572
9,20.3315,0.0240083216675386
9,20.3488,0.024061454642428
9,20.3661,0.0241289666195708
9,20.3834,0.0242010157469004
9,20.4007,0.0242783635233808
9,20.418,0.0243530477097016
9,20.4353,0.0244196683204729
9,20.4526,0.0244757808113909
9,20.4699,0.0245188295288251
9,20.4872,0.0245526555212054
9,20.5045,0.0245570111185224
9,20.5218,0.024502655641596
9,20.5391,0.0244440756696208
9,20.5564,0.024379604087128
9,20.5737,0.0243150361352501
9,20.591,0.0242546300791327
9,20.6083,0.0241977116490837
9,20.6256,0.0241498790741134
9,20.6429,0.024110986728264
9,20.6602,0.0240821580542594
9,20.6775,0.0240615302004637
9,20.6948,0.0240479557525252
9,20.7121,0.0240375441659774
9,20.7294,0.0240267056164255
9,20.7467,0.0240107916234248
9,20.764,0.0239884398098308
9,20.7813,0.0239560211138949
9,20.7986,0.0239116953149182
9,20.8159,0.0238561366240703
9,20.8332,0.0237892857473804
9,20.8505,0.0237111605262247
9,20.8678,0.0236229565615994
9,20.8851,0.0235247080907858
9,20.9024,0.0234199315040253
9,20.9197,0.0233090636122334
9,20.937,0.0231938334945962
9,20.9543,0.0230695652261969
9,20.9716,0.0229427883256555
9,20.9889,0.022811471289593
9,21.0062,0.0226994270133414
9,21.0235,0.0226384578545247
9,21.0408,0.0225665359938183
9,21.0581,0.022476115293805
9,21.0754,0.022377343449086
9,21.0927,0.0222737947540337
9,21.11,0.0221643059914781
9,21.12,0.00000
10,20.56,0.00000
10,20.57,0.0288768905357381
10,20.5902,0.0287995596900493
10,20.6104,0.0287258675271185
10,20.6306,0.0286648756077259
10,20.6508,0.0286155105381336
10,20.671,0.0285809639186191
10,20.6912,0.0285569457723635
10,20.7114,0.0285372959059669
10,20.7316,0.0285226392398479
10,20.7518,0.0285044689338439
10,20.772,0.0284839986855984
10,20.7922,0.0284524633249019
10,20.8124,0.0284113380673044
10,20.8326,0.0283604254276682
10,20.8528,0.0282987769374397
10,20.873,0.0282268895115701
10,20.8932,0.0281433494020659
10,20.9134,0.0280488384435794
10,20.9336,0.027942264355115
10,20.9538,0.0278238495935122
10,20.974,0.0276877116728016
10,20.9942,0.0275394266793814
10,21.0144,0.027466489810116
10,21.0346,0.0274108903004592
10,21.0548,0.0273424410012717
10,21.075,0.0272519681427077
10,21.0952,0.027166968645588
10,21.1154,0.0270923469023685
10,21.1356,0.0270312733508224
10,21.1558,0.0270042846465739
10,21.176,0.0270057654945336
10,21.1962,0.0270421826481817
10,21.2164,0.0271123015222915
10,21.2366,0.0271979204290238
10,21.2568,0.0272989254641681
10,21.277,0.0274079790119165
10,21.2972,0.027510146534132
10,21.3174,0.027612051992152
10,21.3376,0.0277122810135683
10,21.3578,0.0278119792843215
10,21.378,0.0279200652669123
10,21.3982,0.0280305195237224
10,21.4184,0.0281419861610025
10,21.4386,0.0282570846614985
10,21.4588,0.0283651877325111
10,21.479,0.028462592194412
10,21.4992,0.0285427873170058
10,21.5194,0.028535927781129
10,21.5396,0.0285045777656639
10,21.5598,0.0284521643142143
10,21.58,0.028374236191404
10,21.6002,0.0282837679897126
10,21.6204,0.0281805926673267
10,21.6406,0.0280653821024183
10,21.6608,0.0279412840643914
10,21.681,0.0278013784408346
10,21.7012,0.0276558744845032
10,21.7214,0.0274986479948928
10,21.7416,0.0273355649532573
10,21.7618,0.0271631166315067
10,21.782,0.0269859390384989
10,21.8022,0.0268321407020494
10,21.8224,0.0266922440251116
10,21.8426,0.026587286411953
10,21.8628,0.0265168158205269
10,21.883,0.0264765095868861
10,21.9032,0.0264744015581339
10,21.9234,0.0264948903549118
10,21.9436,0.0265197054987147
10,21.9638,0.0265533087217004
10,21.984,0.026576561252339
10,22.0042,0.0265781065271534
10,22.0244,0.0265516375204472
10,22.0446,0.0265124984068905
10,22.0648,0.0264642913601254
10,22.085,0.0264189145825314
10,22.1052,0.0263756893576995
10,22.1254,0.0263342472197702
10,22.1456,0.0262985475444284
10,22.1658,0.0262614166926676
10,22.186,0.0262126507273389
10,22.2062,0.0261557297129668
10,22.2264,0.0260788392613249
10,22.2466,0.0259797164300165
10,22.2668,0.0258612764731503
10,22.287,0.0257168195121062
10,22.3072,0.0255579033855986
10,22.3274,0.0253903727136359
10,22.3476,0.0252125694391839
10,22.3678,0.0250309717002337
10,22.388,0.0248518966515321
10,22.4082,0.0246663753465107
10,22.4284,0.0244936138991302
10,22.4486,0.0243253587577889
10,22.4688,0.0241647305336071
10,22.489,0.0240077284166032
10,22.5092,0.0238660263018817
10,22.5294,0.0237415456048652
10,22.5496,0.0236325698412123
10,22.5698,0.0235427790107184
10,22.59,0.0234764059836656
10,22.6102,0.0234332926361397
10,22.6304,0.0234069107386766
10,22.6506,0.0234016397439255
10,22.6708,0.0234047471276778
10,22.691,0.0234081999979262
10,22.7112,0.023411143001575
10,22.7314,0.0233958353152255
10,22.7516,0.0233616963895293
10,22.7718,0.0233071742801573
10,22.792,0.0232209886241342
10,22.8122,0.0231100463801899
10,22.8324,0.0229811945795167
10,22.8526,0.0228325848550707
10,22.8728,0.0226705215306181
10,22.893,0.0225032644624046
10,22.9132,0.0223390550451911
10,22.9334,0.0221819719056883
10,22.9536,0.0220387796911145
10,22.9738,0.0219060370464841
10,22.994,0.0217835746843319
10,23.0142,0.021665632519564
10,23.0344,0.0215548713633446
10,23.0546,0.0214568185983812
10,23.0748,0.0213713396900189
10,23.095,0.0212979710745865
10,23.1152,0.0212386950464469
10,23.1354,0.0211917254547512
10,23.1556,0.0211564318343262
10,23.1758,0.0211340468571707
10,23.196,0.0211207538116758
10,23.2162,0.0211170016850099
10,23.2364,0.0211192477099436
10,23.2566,0.0211193379137425
10,23.2768,0.0211167050914412
10,23.297,0.0211117541784335
10,23.3172,0.0210884285990305
10,23.3374,0.0210515079686204
10,23.3576,0.0209985977788836
10,23.3778,0.020924870205595
10,23.398,0.0208293119714561
10,23.4182,0.0207211740634684
10,23.4384,0.0205987308481088
10,23.4586,0.0204636667854786
10,23.4788,0.0203259050313659
10,23.499,0.0201799103056033
10,23.5192,0.0200750783900434
10,23.5394,0.0199770540266029
10,23.5596,0.0198827787994082
10,23.5798,0.0197906827533824
10,23.6,0.0196985212289184
10,23.6202,0.0196137240446161
10,23.6404,0.0195210090192554
10,23.6606,0.0194198019081124
10,23.6808,0.0193092185932964
10,23.701,0.019168343865023
10,23.7212,0.0190054632075703
10,23.7414,0.0188235329873529
10,23.7616,0.0186273828536665
10,23.7818,0.0184056455207892
10,23.802,0.0181798787869369
10,23.8222,0.0179971429568955
10,23.8424,0.0178314762637734
10,23.8626,0.0177126056449731
10,23.8828,0.0176642385374201
10,23.903,0.0176754056872631
10,23.9232,0.0177306142015955
10,23.9434,0.0178386754069051
10,23.9636,0.0179886673014629
10,23.9838,0.0181353494944714
10,24.004,0.0182689978854733
10,24.0242,0.0183618372403224
10,24.0444,0.0184119213094153
10,24.0646,0.0184257253908069
10,24.0848,0.0184128483151937
10,24.105,0.018379023150625
10,24.1252,0.0183175519738665
10,24.1454,0.018239293801211
10,24.1656,0.0181538802129781
10,24.1858,0.0180586704334327
10,24.206,0.0179509482527066
10,24.2262,0.0178353441915282
10,24.2464,0.0177102113088329
10,24.2666,0.0175754679375043
10,24.2868,0.0174302650131426
10,24.307,0.0172700183333333
10,24.3272,0.0171087785032811
10,24.3474,0.0169440296430136
10,24.3676,0.0167745554228159
10,24.3878,0.0166046590524037
10,24.408,0.0164308705379371
10,24.4282,0.0162625673032266
10,24.4484,0.0160964927236814
10,24.4686,0.0159331193814765
10,24.4888,0.0157719743563534
10,24.509,0.015609783616734
10,24.5292,0.0154569626801233
10,24.5494,0.0153078457876455
10,24.5696,0.0151620746237743
10,24.5898,0.0150204447351832
10,24.61,0.0148781977505928
10,24.62,0.00000
11,23.98,0.00000
11,23.99,0.0259831248285612
11,24.0135,0.0260864819802074
11,24.037,0.0261375760809963
11,24.0605,0.0261411478266283
11,24.084,0.0261194563681671
11,24.1075,0.0260730456735717
11,24.131,0.0260043982788842
11,24.1545,0.0259221984678039
11,24.178,0.0258349976831614
11,24.2015,0.0257393337683313
11,24.225,0.0256339424694465
11,24.2485,0.0255194066561496
11,24.272,0.0253946136756166
11,24.2955,0.025259474488515
11,24.319,0.0251140704351972
11,24.3425,0.0249655429054238
11,24.366,0.0248092861846784
11,24.3895,0.0246521856441547
11,24.413,0.0244911403349628
11,24.4365,0.024330498879877
11,24.46,0.02416932002188
11,24.4835,0.0240040835881908
11,24.507,0.0238432364728259
11,24.5305,0.0236839860461978
11,24.554,0.0235281113676069
11,24.5775,0.0233800836343999
11,24.601,0.0232367231759556
11,24.6245,0.0230988848596523
11,24.648,0.0229624835013783
11,24.6715,0.0228305725159397
11,24.695,0.0226952254829185
11,24.7185,0.0225598863598403
11,24.742,0.0224209674967262
11,24.7655,0.0222722345681828
11,24.789,0.022119940024657
11,24.8125,0.0219524626863672
11,24.836,0.021769543740283
11,24.8595,0.0215760956601468
11,24.883,0.0213567033268023
11,24.9065,0.0211210160071316
11,24.93,0.0208614708984317
11,24.9535,0.0205914126041247
11,24.977,0.0202954116218381
11,25.0005,0.0200097618953612
11,25.024,0.0197322598420187
11,25.0475,0.0194703338957152
11,25.071,0.019243141062444
11,25.0945,0.0190393822138059
11,25.118,0.0188749201908161
11,25.1415,0.0187656718427423
11,25.165,0.0187029331509652
11,25.1885,0.0186719612750359
11,25.212,0.0186794174615986
11,25.2355,0.0187111092617526
11,25.259,0.0187447739269613
11,25.2825,0.0187756515366679
11,25.306,0.0188010145062557
11,25.3295,0.0188079044709528
11,25.353,0.0187926423708686
11,25.3765,0.0187657011756014
11,25.4,0.0187246090639284
11,25.4235,0.0186688309205654
11,25.447,0.0186091714948006
11,25.4705,0.0185465886183775
11,25.494,0.0184801437679109
11,25.5175,0.0183787371920608
11,25.541,0.0182640632712214
11,25.5645,0.018143872524585
11,25.588,0.0180152967949308
11,25.6115,0.0178801998670816
11,25.635,0.0177382001963397
11,25.6585,0.0175875284716811
11,25.682,0.0174295100706752
11,25.7055,0.0172664471661961
11,25.729,0.0170951326677235
11,25.7525,0.0169198143121948
11,25.776,0.0167334673597694
11,25.7995,0.0165418829919914
11,25.823,0.0163392505362257
11,25.8465,0.0161329275676393
11,25.87,0.0159128516489501
11,25.8935,0.0156930162938971
11,25.917,0.0154744908544808
11,25.9405,0.0152484416880475
11,25.964,0.0150281489189238
11,25.9875,0.0148261102432303
11,26.011,0.0146141316049548
11,26.0345,0.0144008841623033
11,26.058,0.0142023332929278
11,26.0815,0.0140214414680414
11,26.105,0.0138482737228248
11,26.1285,0.013683799757356
11,26.152,0.0135269615230768
11,26.1755,0.0133710580246873
11,26.199,0.0132120385111343
11,26.2225,0.013051400215024
11,26.246,0.0128868578098436
11,26.2695,0.0127186918891444
11,26.293,0.0125455114547652
11,26.3165,0.0123706053619215
11,26.34,0.0121911375180324
11,26.3635,0.0120105791558998
11,26.387,0.0118242650992858
11,26.4105,0.0116354351782291
11,26.434,0.0114412615059092
11,26.4575,0.0112499982344792
11,26.481,0.0110539311437771
11,26.5045,0.0108686386923304
11,26.528,0.0107193888728671
11,26.5515,0.0105802155567922
11,26.575,0.0104477950945681
11,26.5985,0.0103313961487528
11,26.622,0.0102306816589695
11,26.6455,0.0101427662637606
11,26.669,0.0100648957651193
11,26.6925,0.00999820090927559
11,26.716,0.00994138338282282
11,26.7395,0.0098830314702941
11,26.763,0.00982497580519032
11,26.7865,0.00976878717382958
11,26.81,0.00970587867514832
11,26.8335,0.00963396514945375
11,26.857,0.00955690114001771
11,26.8805,0.00947184249506998
11,26.904,0.00937857109499478
11,26.9275,0.00927825370139791
11,26.951,0.00917245924965462
11,26.9745,0.0090624856201014
11,26.998,0.00894675804352099
11,27.0215,0.00884992205943379
11,27.045,0.00875325381134001
11,27.0685,0.00865597223678864
11,27.092,0.00855723072034968
11,27.1155,0.00846055365480983
11,27.139,0.00836324173531124
11,27.1625,0.00826681284780399
11,27.186,0.00816853858711341
11,27.2095,0.00807144785498408
11,27.233,0.00797197133190228
11,27.2565,0.00787142357674378
11,27.28,0.00776740146636116
11,27.3035,0.00766318399297925
11,27.327,0.00755566501537313
11,27.3505,0.00744764596275219
11,27.374,0.00733658094281648
11,27.3975,0.00722766349504488
11,27.421,0.00711706686863706
11,27.4445,0.00700849221447733
11,27.468,0.00689986004973428
11,27.4915,0.00679547215623933
11,27.515,0.00666062984538693
11,27.5385,0.00651286118145513
11,27.562,0.00636688440195966
11,27.5855,0.00622544823112603
11,27.609,0.00608510271555305
11,27.6325,0.0059478827718931
11,27.656,0.00581203074835026
11,27.6795,0.00567877424300741
11,27.703,0.00554435035243916
11,27.7265,0.00541157193009812
11,27.75,0.00527797828503452
11,27.7735,0.0051443410138083
11,27.797,0.00500760652699505
11,27.8205,0.00487133198916738
11,27.844,0.00473254196335354
11,27.8675,0.00459398381193112
11,27.891,0.00445258105373437
11,27.9145,0.00431273291420969
11,27.938,0.00417207397988109
11,27.9615,0.00403346550548564
11,27.985,0.00389418352718157
11,28.0085,0.00376836389361737
11,28.032,0.003659753553912
11,28.0555,0.0035545396008859
11,28.079,0.0034499993220142
11,28.1025,0.0033494452570312
11,28.126,0.00324984358138028
11,28.1495,0.00315358110155265
11,28.173,0.00305778155290805
11,28.1965,0.00296497283066389
11,28.22,0.00287269086094089
11,28.2435,0.00278311365607558
11,28.267,0.00269370815461108
11,28.2905,0.0026066700026501
11,28.314,0.00252061063727331
11,28.3375,0.00243805857512593
11,28.361,0.00235645803267944
11,28.3845,0.00227799277964778
11,28.408,0.00220182698031727
11,28.4315,0.0021293581226551
11,28.455,0.00205887627807885
11,28.4785,0.00199131881679591
11,28.502,0.0019296483426512
11,28.5255,0.00191038974471382
11,28.549,0.00189243520914696
11,28.5725,0.00187512708298439
11,28.596,0.00185853196092907
11,28.6195,0.00184280327370847
11,28.643,0.00182669886295645
11,28.6665,0.00180959857561697
11,28.69,0.00179194809487415
11,28.70,0.00000
